trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2864SI1,2864,SI,a La Tablada,624D,1,,28641,,
2865DI0,2865,DI,a Ramos Mejia,624E,0,,28650,,
2865DI1,2865,DI,a Los Pinos,624E,1,,28651,,
2865FI0,2865,FI,a Ramos Mejia,624E,0,,28650,,
2865FI1,2865,FI,a Los Pinos,624E,1,,28651,,
2865HI0,2865,HI,a Ramos Mejia,624E,0,,28650,,
2865HI1,2865,HI,a Los Pinos,624E,1,,28651,,
2865SI0,2865,SI,a Ramos Mejia,624E,0,,28650,,
2865SI1,2865,SI,a Los Pinos,624E,1,,28651,,
286DI0,286,DI,a Ciudadela Norte x Pte. Gerli,085B,0,,2860,,
286DI1,286,DI,a Balneario de Quilmes,085B,1,,2861,,
286FI0,286,FI,a Ciudadela Norte x Pte. Gerli,085B,0,,2860,,
286FI1,286,FI,a Balneario de Quilmes,085B,1,,2861,,
286HI0,286,HI,a Ciudadela Norte x Pte. Gerli,085B,0,,2860,,
286HI1,286,HI,a Balneario de Quilmes,085B,1,,2861,,
286SI0,286,SI,a Ciudadela Norte x Pte. Gerli,085B,0,,2860,,
286SI1,286,SI,a Balneario de Quilmes,085B,1,,2861,,
287DI0,287,DI,a Ciudadela Norte,085C,0,,2870,,
287DI1,287,DI,a Balneario de Quilmes,085C,1,,2871,,
287FI0,287,FI,a Ciudadela Norte,085C,0,,2870,,
287FI1,287,FI,a Balneario de Quilmes,085C,1,,2871,,
287HI0,287,HI,a Ciudadela Norte,085C,0,,2870,,
287HI1,287,HI,a Balneario de Quilmes,085C,1,,2871,,
287SI0,287,SI,a Ciudadela Norte,085C,0,,2870,,
287SI1,287,SI,a Balneario de Quilmes,085C,1,,2871,,
288DI0,288,DI,a Ciudadela Norte,085D,0,,2880,,
288DI1,288,DI,a Pompeya,085D,1,,2881,,
288FI0,288,FI,a Ciudadela Norte,085D,0,,2880,,
288FI1,288,FI,a Pompeya,085D,1,,2881,,
288HI0,288,HI,a Ciudadela Norte,085D,0,,2880,,
288HI1,288,HI,a Pompeya,085D,1,,2881,,
288SI0,288,SI,a Ciudadela Norte,085D,0,,2880,,
288SI1,288,SI,a Pompeya,085D,1,,2881,,
2894DI0,2894,DI,Ramal A - El Carmen - IDA,307A2,0,,28940,,
2894HI0,2894,HI,Ramal A - El Carmen - IDA,307A2,0,,28940,,
2894SI0,2894,SI,Ramal A - El Carmen - IDA,307A2,0,,28940,,
2898DI0,2898,DI,Ramal D - Paraje La Armonia - IDA,307DA,0,,28980,,
2898DI1,2898,DI,Ramal D - Paraje La Armonia - VUELTA,307DA,1,,28981,,
2898FI0,2898,FI,Ramal D - Paraje La Armonia - IDA,307DA,0,,28980,,
2898FI1,2898,FI,Ramal D - Paraje La Armonia - VUELTA,307DA,1,,28981,,
2898HI0,2898,HI,Ramal D - Paraje La Armonia - IDA,307DA,0,,28980,,
2898HI1,2898,HI,Ramal D - Paraje La Armonia - VUELTA,307DA,1,,28981,,
2898SI0,2898,SI,Ramal D - Paraje La Armonia - IDA,307DA,0,,28980,,
2898SI1,2898,SI,Ramal D - Paraje La Armonia - VUELTA,307DA,1,,28981,,
289DI0,289,DI,Ramal A - Lobos,088A,0,,2890,,
289DI1,289,DI,Ramal A - Pza. Miserere x Av. Rivadavia,088A,1,,2891,,
289FI0,289,FI,Ramal A - Lobos,088A,0,,2890,,
289FI1,289,FI,Ramal A - Pza. Miserere x Av. Rivadavia,088A,1,,2891,,
289HI0,289,HI,Ramal A - Lobos,088A,0,,2890,,
289HI1,289,HI,Ramal A - Pza. Miserere x Av. Rivadavia,088A,1,,2891,,
289SI0,289,SI,Ramal A - Lobos,088A,0,,2890,,
289SI1,289,SI,Ramal A - Pza. Miserere x Av. Rivadavia,088A,1,,2891,,
2903DI0,2903,DI,Ramal F - IDA,307F,0,,29030,,
2903DI1,2903,DI,Ramal F - VUELTA,307F,1,,29031,,
2903FI0,2903,FI,Ramal F - IDA,307F,0,,29030,,
2903FI1,2903,FI,Ramal F - VUELTA,307F,1,,29031,,
2903HI0,2903,HI,Ramal F - IDA,307F,0,,29030,,
2903HI1,2903,HI,Ramal F - VUELTA,307F,1,,29031,,
2903SI0,2903,SI,Ramal F - IDA,307F,0,,29030,,
2903SI1,2903,SI,Ramal F - VUELTA,307F,1,,29031,,
2906DI0,2906,DI,a Tres Sargentos,276I,0,,29060,,
2906DI1,2906,DI,a Lujan,276I,1,,29061,,
2906FI0,2906,FI,a Tres Sargentos,276I,0,,29060,,
2906FI1,2906,FI,a Lujan,276I,1,,29061,,
2906HI0,2906,HI,a Tres Sargentos,276I,0,,29060,,
2906HI1,2906,HI,a Lujan,276I,1,,29061,,
2906SI0,2906,SI,a Tres Sargentos,276I,0,,29060,,
2906SI1,2906,SI,a Lujan,276I,1,,29061,,
2907DI0,2907,DI,a San Andres de Giles,276J,0,,29070,,
2907DI1,2907,DI,a El Cazador,276J,1,,29071,,
2907FI0,2907,FI,a San Andres de Giles,276J,0,,29070,,
2907FI1,2907,FI,a El Cazador,276J,1,,29071,,
2907HI0,2907,HI,a San Andres de Giles,276J,0,,29070,,
2907HI1,2907,HI,a El Cazador,276J,1,,29071,,
2907SI0,2907,SI,a San Andres de Giles,276J,0,,29070,,
2907SI1,2907,SI,a El Cazador,276J,1,,29071,,
290DI0,290,DI,Ramal B - Lobos,088B,0,,2900,,
290DI1,290,DI,Ramal B - Pza. Miserere x Av. J. B. Alberdi,088B,1,,2901,,
290FI0,290,FI,Ramal B - Lobos,088B,0,,2900,,
290FI1,290,FI,Ramal B - Pza. Miserere x Av. J. B. Alberdi,088B,1,,2901,,
290HI0,290,HI,Ramal B - Lobos,088B,0,,2900,,
290HI1,290,HI,Ramal B - Pza. Miserere x Av. J. B. Alberdi,088B,1,,2901,,
290SI0,290,SI,Ramal B - Lobos,088B,0,,2900,,
290SI1,290,SI,Ramal B - Pza. Miserere x Av. J. B. Alberdi,088B,1,,2901,,
2911DI0,2911,DI,a Moreno x canal San Fernando,203A,0,,29110,,
2911DI1,2911,DI,a Pte. Saavedra,203A,1,,29111,,
2911HI0,2911,HI,a Moreno x canal San Fernando,203A,0,,29110,,
2911HI1,2911,HI,a Pte. Saavedra,203A,1,,29111,,
2911SI0,2911,SI,a Moreno x canal San Fernando,203A,0,,29110,,
2911SI1,2911,SI,a Pte. Saavedra,203A,1,,29111,,
2912DI0,2912,DI,Ramal B - a A. Bello,544B,0,,29120,,
2912DI1,2912,DI,Ramal B - a Est. Lomas de Zamora,544B,1,,29121,,
2912FI0,2912,FI,Ramal B - a A. Bello,544B,0,,29120,,
2912FI1,2912,FI,Ramal B - a Est. Lomas de Zamora,544B,1,,29121,,
2912HI0,2912,HI,Ramal B - a A. Bello,544B,0,,29120,,
2912HI1,2912,HI,Ramal B - a Est. Lomas de Zamora,544B,1,,29121,,
2912SI0,2912,SI,Ramal B - a A. Bello,544B,0,,29120,,
2912SI1,2912,SI,Ramal B - a Est. Lomas de Zamora,544B,1,,29121,,
2914DI0,2914,DI,a Moreno x Virreyes,203B,0,,29140,,
2914DI1,2914,DI,a Pte. Saavedra,203B,1,,29141,,
2914HI0,2914,HI,a Moreno x Virreyes,203B,0,,29140,,
2914HI1,2914,HI,a Pte. Saavedra,203B,1,,29141,,
2914SI0,2914,SI,a Moreno x Virreyes,203B,0,,29140,,
2914SI1,2914,SI,a Pte. Saavedra,203B,1,,29141,,
2915DI0,2915,DI,a Moreno x Panamericana,203C,0,,29150,,
2915DI1,2915,DI,a Pte. Saavedra,203C,1,,29151,,
2915HI0,2915,HI,a Moreno x Panamericana,203C,0,,29150,,
2915HI1,2915,HI,a Pte. Saavedra,203C,1,,29151,,
2915SI0,2915,SI,a Moreno x Panamericana,203C,0,,29150,,
2915SI1,2915,SI,a Pte. Saavedra,203C,1,,29151,,
2917DI0,2917,DI,a Pilar x Ford,203E,0,,29170,,
2917DI1,2917,DI,a Pte. Saavedra,203E,1,,29171,,
2917HI0,2917,HI,a Pilar x Ford,203E,0,,29170,,
2917HI1,2917,HI,a Pte. Saavedra,203E,1,,29171,,
2917SI0,2917,SI,a Pilar x Ford,203E,0,,29170,,
2917SI1,2917,SI,a Pte. Saavedra,203E,1,,29171,,
2918DI0,2918,DI,a Pilar x Del Viso,203F,0,,29180,,
2918DI1,2918,DI,a Pte. Saavedra,203F,1,,29181,,
2918HI0,2918,HI,a Pilar x Del Viso,203F,0,,29180,,
2918HI1,2918,HI,a Pte. Saavedra,203F,1,,29181,,
2918SI0,2918,SI,a Pilar x Del Viso,203F,0,,29180,,
2918SI1,2918,SI,a Pte. Saavedra,203F,1,,29181,,
2919DI0,2919,DI,a Pilar x Ruta 9,203G,0,,29190,,
2919DI1,2919,DI,a Pte. Saavedra,203G,1,,29191,,
2919HI0,2919,HI,a Pilar x Ruta 9,203G,0,,29190,,
2919HI1,2919,HI,a Pte. Saavedra,203G,1,,29191,,
2919SI0,2919,SI,a Pilar x Ruta 9,203G,0,,29190,,
2919SI1,2919,SI,a Pte. Saavedra,203G,1,,29191,,
291DI0,291,DI,Ramal C - Est. Cañuelas,088C,0,,2910,,
291DI1,291,DI,Ramal C - Pza. Miserere x Av. Rivadavia y RN 205,088C,1,,2911,,
291FI0,291,FI,Ramal C - Est. Cañuelas,088C,0,,2910,,
291FI1,291,FI,Ramal C - Pza. Miserere x Av. Rivadavia y RN 205,088C,1,,2911,,
291HI0,291,HI,Ramal C - Est. Cañuelas,088C,0,,2910,,
291HI1,291,HI,Ramal C - Pza. Miserere x Av. Rivadavia y RN 205,088C,1,,2911,,
291SI0,291,SI,Ramal C - Est. Cañuelas,088C,0,,2910,,
291SI1,291,SI,Ramal C - Pza. Miserere x Av. Rivadavia y RN 205,088C,1,,2911,,
2920DI0,2920,DI,a Maquinista Savio,203H,0,,29200,,
2920DI1,2920,DI,a Pte. Saavedra,203H,1,,29201,,
2920HI0,2920,HI,a Maquinista Savio,203H,0,,29200,,
2920HI1,2920,HI,a Pte. Saavedra,203H,1,,29201,,
2920SI0,2920,SI,a Maquinista Savio,203H,0,,29200,,
2920SI1,2920,SI,a Pte. Saavedra,203H,1,,29201,,
2921DI0,2921,DI,a Pilar x Acce. Norte,203I,0,,29210,,
2921DI1,2921,DI,a Pte. Saavedra,203I,1,,29211,,
2921HI0,2921,HI,a Pilar x Acce. Norte,203I,0,,29210,,
2921HI1,2921,HI,a Pte. Saavedra,203I,1,,29211,,
2921SI0,2921,SI,a Pilar x Acce. Norte,203I,0,,29210,,
2921SI1,2921,SI,a Pte. Saavedra,203I,1,,29211,,
2922HI0,2922,HI,a Reconquista y Gral. Paz,302A,0,,29220,,
2922HI1,2922,HI,a Est. Moreno,302A,1,,29221,,
2923DI0,2923,DI,a Est. Morón,302B,0,,29230,,
2923DI1,2923,DI,a Est. Moreno,302B,1,,29231,,
2923HI0,2923,HI,a Est. Morón,302B,0,,29230,,
2923HI1,2923,HI,a Est. Moreno,302B,1,,29231,,
2923SI0,2923,SI,a Est. Morón,302B,0,,29230,,
2923SI1,2923,SI,a Est. Moreno,302B,1,,29231,,
2924DI0,2924,DI,a Reconquista y Gral.. Paz,302C,0,,29240,,
2924DI1,2924,DI,a Est. Moreno,302C,1,,29241,,
2924HI0,2924,HI,a Reconquista y Gral.. Paz,302C,0,,29240,,
2924HI1,2924,HI,a Est. Moreno,302C,1,,29241,,
2924SI0,2924,SI,a Reconquista y Gral.. Paz,302C,0,,29240,,
2924SI1,2924,SI,a Est. Moreno,302C,1,,29241,,
2926DI0,2926,DI,a Ruta 202 y Panamericana,244A,0,,29260,,
2926DI1,2926,DI,a Est. Morón,244A,1,,29261,,
2926HI0,2926,HI,a Ruta 202 y Panamericana,244A,0,,29260,,
2926HI1,2926,HI,a Est. Morón,244A,1,,29261,,
2926SI0,2926,SI,a Ruta 202 y Panamericana,244A,0,,29260,,
2926SI1,2926,SI,a Est. Morón,244A,1,,29261,,
2952DI1,2952,DI,a Saavedra,365R3,1,,29521,,
2952HI0,2952,HI,a Stefani x Panamericana,365R3,0,,29520,,
2952HI1,2952,HI,a Saavedra,365R3,1,,29521,,
2952SI0,2952,SI,a Stefani x Panamericana,365R3,0,,29520,,
2952SI1,2952,SI,a Saavedra,365R3,1,,29521,,
2953DI0,2953,DI,a Derqui x Vucetich,365R4,0,,29530,,
2953DI1,2953,DI,a Saavedra,365R4,1,,29531,,
2953HI0,2953,HI,a Derqui x Vucetich,365R4,0,,29530,,
2953HI1,2953,HI,a Saavedra,365R4,1,,29531,,
2953SI0,2953,SI,a Derqui x Vucetich,365R4,0,,29530,,
2953SI1,2953,SI,a Saavedra,365R4,1,,29531,,
2954DI0,2954,DI,a Derqui x Saacedra Lamas,365R5,0,,29540,,
2954DI1,2954,DI,a Saavedra,365R5,1,,29541,,
2954HI0,2954,HI,a Derqui x Saacedra Lamas,365R5,0,,29540,,
2954HI1,2954,HI,a Saavedra,365R5,1,,29541,,
2954SI0,2954,SI,a Derqui x Saacedra Lamas,365R5,0,,29540,,
2954SI1,2954,SI,a Saavedra,365R5,1,,29541,,
2955DI0,2955,DI,a Lujan,365R6,0,,29550,,
2955DI1,2955,DI,a Lemos,365R6,1,,29551,,
2955HI0,2955,HI,a Lujan,365R6,0,,29550,,
2955HI1,2955,HI,a Lemos,365R6,1,,29551,,
2955SI0,2955,SI,a Lujan,365R6,0,,29550,,
2955SI1,2955,SI,a Lemos,365R6,1,,29551,,
2956DI0,2956,DI,a Derqui x Saavedra Lamas,365R7,0,,29560,,
2956DI1,2956,DI,a José C. Paz,365R7,1,,29561,,
2956HI0,2956,HI,a Derqui x Saavedra Lamas,365R7,0,,29560,,
2956HI1,2956,HI,a José C. Paz,365R7,1,,29561,,
2956SI0,2956,SI,a Derqui x Saavedra Lamas,365R7,0,,29560,,
2956SI1,2956,SI,a José C. Paz,365R7,1,,29561,,
2957DI0,2957,DI,a BÂ° Namuncura,365R8,0,,29570,,
2957DI1,2957,DI,a José C. Paz,365R8,1,,29571,,
2957HI0,2957,HI,a BÂ° Namuncura,365R8,0,,29570,,
2957HI1,2957,HI,a José C. Paz,365R8,1,,29571,,
2957SI0,2957,SI,a BÂ° Namuncura,365R8,0,,29570,,
2957SI1,2957,SI,a José C. Paz,365R8,1,,29571,,
2958DI0,2958,DI,a Stefani x Cruce,365R9,0,,29580,,
2958DI1,2958,DI,a Panamericana y Ruta 197,365R9,1,,29581,,
2958HI0,2958,HI,a Stefani x Cruce,365R9,0,,29580,,
2958HI1,2958,HI,a Panamericana y Ruta 197,365R9,1,,29581,,
2958SI0,2958,SI,a Stefani x Cruce,365R9,0,,29580,,
2958SI1,2958,SI,a Panamericana y Ruta 197,365R9,1,,29581,,
2959DI0,2959,DI,a Stefani x Cruce,365R10,0,,29590,,
2959DI1,2959,DI,a Carupa,365R10,1,,29591,,
2959HI0,2959,HI,a Stefani x Cruce,365R10,0,,29590,,
2959HI1,2959,HI,a Carupa,365R10,1,,29591,,
2959SI0,2959,SI,a Stefani x Cruce,365R10,0,,29590,,
2959SI1,2959,SI,a Carupa,365R10,1,,29591,,
295DI0,295,DI,Ramal G - RN 3 x Rivadavia,088G,0,,2950,,
295DI1,295,DI,Ramal G - Pza. Miserere x Av. Rivadavia,088G,1,,2951,,
295FI0,295,FI,Ramal G - RN 3 x Rivadavia,088G,0,,2950,,
295FI1,295,FI,Ramal G - Pza. Miserere x Av. Rivadavia,088G,1,,2951,,
295HI0,295,HI,Ramal G - RN 3 x Rivadavia,088G,0,,2950,,
295HI1,295,HI,Ramal G - Pza. Miserere x Av. Rivadavia,088G,1,,2951,,
295SI0,295,SI,Ramal G - RN 3 x Rivadavia,088G,0,,2950,,
295SI1,295,SI,Ramal G - Pza. Miserere x Av. Rivadavia,088G,1,,2951,,
2960DI0,2960,DI,a Lujan x Cruce,365R11,0,,29600,,
2960DI1,2960,DI,a Saavedra,365R11,1,,29601,,
2960HI0,2960,HI,a Lujan x Cruce,365R11,0,,29600,,
2960HI1,2960,HI,a Saavedra,365R11,1,,29601,,
2960SI0,2960,SI,a Lujan x Cruce,365R11,0,,29600,,
2960SI1,2960,SI,a Saavedra,365R11,1,,29601,,
2961DI0,2961,DI,a Lujan x San MiguelLujan x Panamericana,365R12,0,,29610,,
2961DI1,2961,DI,a Saavedra,365R12,1,,29611,,
2961HI0,2961,HI,a Lujan x San MiguelLujan x Panamericana,365R12,0,,29610,,
2961HI1,2961,HI,a Saavedra,365R12,1,,29611,,
2961SI0,2961,SI,a Lujan x San MiguelLujan x Panamericana,365R12,0,,29610,,
2961SI1,2961,SI,a Saavedra,365R12,1,,29611,,
2962DI0,2962,DI,a BÂ° Namuncura x Panamericana,365R13,0,,29620,,
2962DI1,2962,DI,a Saavedra,365R13,1,,29621,,
2962HI0,2962,HI,a BÂ° Namuncura x Panamericana,365R13,0,,29620,,
2962HI1,2962,HI,a Saavedra,365R13,1,,29621,,
2962SI0,2962,SI,a BÂ° Namuncura x Panamericana,365R13,0,,29620,,
2962SI1,2962,SI,a Saavedra,365R13,1,,29621,,
2963DI0,2963,DI,a BÂ° Namuncura x Panamericana,365R14,0,,29630,,
2963DI1,2963,DI,a Saavedra,365R14,1,,29631,,
2963HI0,2963,HI,a BÂ° Namuncura x Panamericana,365R14,0,,29630,,
2963HI1,2963,HI,a Saavedra,365R14,1,,29631,,
2963SI0,2963,SI,a BÂ° Namuncura x Panamericana,365R14,0,,29630,,
2963SI1,2963,SI,a Saavedra,365R14,1,,29631,,
296DI0,296,DI,Ramal H - RN 3 x Alberdi,088H,0,,2960,,
296DI1,296,DI,Ramal H - Pza. Miserere x Av. J. B. Alberdi,088H,1,,2961,,
296FI0,296,FI,Ramal H - RN 3 x Alberdi,088H,0,,2960,,
296FI1,296,FI,Ramal H - Pza. Miserere x Av. J. B. Alberdi,088H,1,,2961,,
296HI0,296,HI,Ramal H - RN 3 x Alberdi,088H,0,,2960,,
296HI1,296,HI,Ramal H - Pza. Miserere x Av. J. B. Alberdi,088H,1,,2961,,
296SI0,296,SI,Ramal H - RN 3 x Alberdi,088H,0,,2960,,
296SI1,296,SI,Ramal H - Pza. Miserere x Av. J. B. Alberdi,088H,1,,2961,,
2971DI0,2971,DI,a Est. TEMPERLEy,564R3,0,,29710,,
2971DI1,2971,DI,a Est. LOMAS DE ZAMORA,564R3,1,,29711,,
2971FI0,2971,FI,a Est. TEMPERLEy,564R3,0,,29710,,
2971FI1,2971,FI,a Est. LOMAS DE ZAMORA,564R3,1,,29711,,
2971HI0,2971,HI,a Est. TEMPERLEy,564R3,0,,29710,,
2971HI1,2971,HI,a Est. LOMAS DE ZAMORA,564R3,1,,29711,,
2971SI0,2971,SI,a Est. TEMPERLEy,564R3,0,,29710,,
2971SI1,2971,SI,a Est. LOMAS DE ZAMORA,564R3,1,,29711,,
2972DI0,2972,DI,a B° SANTA ROSA,564RB,0,,29720,,
2972DI1,2972,DI,a Est. LOMAS DE ZAMORA,564RB,1,,29721,,
2972FI0,2972,FI,a B° SANTA ROSA,564RB,0,,29720,,
2972FI1,2972,FI,a Est. LOMAS DE ZAMORA,564RB,1,,29721,,
2972HI0,2972,HI,a B° SANTA ROSA,564RB,0,,29720,,
2972HI1,2972,HI,a Est. LOMAS DE ZAMORA,564RB,1,,29721,,
2972SI0,2972,SI,a B° SANTA ROSA,564RB,0,,29720,,
2972SI1,2972,SI,a Est. LOMAS DE ZAMORA,564RB,1,,29721,,
2973DI0,2973,DI,Ramal A1 - a Morris,237AA1,0,,29730,,
2973DI1,2973,DI,Ramal A1 - a Lanzone,237AA1,1,,29731,,
2973HI0,2973,HI,Ramal A1 - a Morris,237AA1,0,,29730,,
2973HI1,2973,HI,Ramal A1 - a Lanzone,237AA1,1,,29731,,
2973SI0,2973,SI,Ramal A1 - a Morris,237AA1,0,,29730,,
2973SI1,2973,SI,Ramal A1 - a Lanzone,237AA1,1,,29731,,
2974DI0,2974,DI,Ramal A2 - a Ruta 201,237AA2,0,,29740,,
2974DI1,2974,DI,Ramal A2 - a Lanzone,237AA2,1,,29741,,
2974FI0,2974,FI,Ramal A2 - a Ruta 201,237AA2,0,,29740,,
2974FI1,2974,FI,Ramal A2 - a Lanzone,237AA2,1,,29741,,
2974HI0,2974,HI,Ramal A2 - a Ruta 201,237AA2,0,,29740,,
2974HI1,2974,HI,Ramal A2 - a Lanzone,237AA2,1,,29741,,
2974SI0,2974,SI,Ramal A2 - a Ruta 201,237AA2,0,,29740,,
2974SI1,2974,SI,Ramal A2 - a Lanzone,237AA2,1,,29741,,
2975DI0,2975,DI,Ramal B - a Liniers,237AB,0,,29750,,
2975DI1,2975,DI,Ramal B - a Lanzone,237AB,1,,29751,,
3018FI1,3018,FI,Ramal 17 - VUELTA,740I,1,,30181,,
3018HI0,3018,HI,Ramal 17 - IDA,740I,0,,30180,,
3018HI1,3018,HI,Ramal 17 - VUELTA,740I,1,,30181,,
3018SI0,3018,SI,Ramal 17 - IDA,740I,0,,30180,,
3018SI1,3018,SI,Ramal 17 - VUELTA,740I,1,,30181,,
2805HI1,2805,HI,a Est. Burzaco x 835,263BB,1,,28051,,
2805SI0,2805,SI,a Villa Alcira x 835,263BB,0,,28050,,
2805SI1,2805,SI,a Est. Burzaco x 835,263BB,1,,28051,,
2806DI0,2806,DI,a Villa Alcira x 844,263BC,0,,28060,,
2928HI1,2928,HI,a Est. Morón,244C,1,,29281,,
2928SI0,2928,SI,a Lavalle,244C,0,,29280,,
2928SI1,2928,SI,a Est. Morón,244C,1,,29281,,
292DI0,292,DI,Ramal D - Est. Cañuelas,088D,0,,2920,,
292DI1,292,DI,Ramal D - Pza Miserere x Av J.B. Alberdi y RN 205,088D,1,,2921,,
292FI0,292,FI,Ramal D - Est. Cañuelas,088D,0,,2920,,
292FI1,292,FI,Ramal D - Pza Miserere x Av J.B. Alberdi y RN 205,088D,1,,2921,,
292HI0,292,HI,Ramal D - Est. Cañuelas,088D,0,,2920,,
292HI1,292,HI,Ramal D - Pza Miserere x Av J.B. Alberdi y RN 205,088D,1,,2921,,
292SI0,292,SI,Ramal D - Est. Cañuelas,088D,0,,2920,,
292SI1,292,SI,Ramal D - Pza Miserere x Av J.B. Alberdi y RN 205,088D,1,,2921,,
293DI0,293,DI,Ramal E - RN 3 x Rivadavia,088E,0,,2930,,
293DI1,293,DI,Ramal E - Pza. Miserere x Av. Rivadavia,088E,1,,2931,,
293FI0,293,FI,Ramal E - RN 3 x Rivadavia,088E,0,,2930,,
293FI1,293,FI,Ramal E - Pza. Miserere x Av. Rivadavia,088E,1,,2931,,
293HI0,293,HI,Ramal E - RN 3 x Rivadavia,088E,0,,2930,,
293HI1,293,HI,Ramal E - Pza. Miserere x Av. Rivadavia,088E,1,,2931,,
293SI0,293,SI,Ramal E - RN 3 x Rivadavia,088E,0,,2930,,
293SI1,293,SI,Ramal E - Pza. Miserere x Av. Rivadavia,088E,1,,2931,,
2942DI0,2942,DI,a  Pque. Industrial Pilar Calle 24 x Petrel,228EA,0,,29420,,
2942DI1,2942,DI,a Est. Pilar,228EA,1,,29421,,
2942FI0,2942,FI,a  Pque. Industrial Pilar Calle 24 x Petrel,228EA,0,,29420,,
2942FI1,2942,FI,a Est. Pilar,228EA,1,,29421,,
2942HI0,2942,HI,a  Pque. Industrial Pilar Calle 24 x Petrel,228EA,0,,29420,,
2942HI1,2942,HI,a Est. Pilar,228EA,1,,29421,,
2942SI0,2942,SI,a  Pque. Industrial Pilar Calle 24 x Petrel,228EA,0,,29420,,
2942SI1,2942,SI,a Est. Pilar,228EA,1,,29421,,
2943DI0,2943,DI,a  B° Las Mascotas,228EB,0,,29430,,
2943DI1,2943,DI,a Benavidez,228EB,1,,29431,,
2943FI0,2943,FI,a  B° Las Mascotas,228EB,0,,29430,,
2943FI1,2943,FI,a Benavidez,228EB,1,,29431,,
2943HI0,2943,HI,a  B° Las Mascotas,228EB,0,,29430,,
2943HI1,2943,HI,a Benavidez,228EB,1,,29431,,
2943SI0,2943,SI,a  B° Las Mascotas,228EB,0,,29430,,
2943SI1,2943,SI,a Benavidez,228EB,1,,29431,,
2944DI0,2944,DI,a S.Isidro - Boulogne,707AZU,0,,29440,,
2944DI1,2944,DI,a Boulogne - Martinez - S.Isidro,707AZU,1,,29441,,
2944FI0,2944,FI,a S.Isidro - Boulogne,707AZU,0,,29440,,
2944FI1,2944,FI,a Boulogne - Martinez - S.Isidro,707AZU,1,,29441,,
2944HI0,2944,HI,a S.Isidro - Boulogne,707AZU,0,,29440,,
2944HI1,2944,HI,a Boulogne - Martinez - S.Isidro,707AZU,1,,29441,,
2944SI0,2944,SI,a S.Isidro - Boulogne,707AZU,0,,29440,,
2944SI1,2944,SI,a Boulogne - Martinez - S.Isidro,707AZU,1,,29441,,
2945DI0,2945,DI,Martinez - S.Isidro - Boulogne - IDA,707VER,0,,29450,,
2945DI1,2945,DI,Martinez - S.Isidro - Boulogne - VUELTA,707VER,1,,29451,,
2945FI0,2945,FI,Martinez - S.Isidro - Boulogne - IDA,707VER,0,,29450,,
2945FI1,2945,FI,Martinez - S.Isidro - Boulogne - VUELTA,707VER,1,,29451,,
2945HI0,2945,HI,Martinez - S.Isidro - Boulogne - IDA,707VER,0,,29450,,
2945HI1,2945,HI,Martinez - S.Isidro - Boulogne - VUELTA,707VER,1,,29451,,
2945SI0,2945,SI,Martinez - S.Isidro - Boulogne - IDA,707VER,0,,29450,,
2945SI1,2945,SI,Martinez - S.Isidro - Boulogne - VUELTA,707VER,1,,29451,,
2946DI0,2946,DI,X Thames - V.Adelina,707NAR,0,,29460,,
2946DI1,2946,DI,X Thames - S.Isidro,707NAR,1,,29461,,
2946FI0,2946,FI,X Thames - V.Adelina,707NAR,0,,29460,,
2946FI1,2946,FI,X Thames - S.Isidro,707NAR,1,,29461,,
2946HI0,2946,HI,X Thames - V.Adelina,707NAR,0,,29460,,
2946HI1,2946,HI,X Thames - S.Isidro,707NAR,1,,29461,,
2946SI0,2946,SI,X Thames - V.Adelina,707NAR,0,,29460,,
2946SI1,2946,SI,X Thames - S.Isidro,707NAR,1,,29461,,
2947DI0,2947,DI,a Boulogne - S.Isidro,707ROJ,0,,29470,,
2947DI1,2947,DI,a S.Isidro - Martinez - V.Adelina,707ROJ,1,,29471,,
2947FI0,2947,FI,a Boulogne - S.Isidro,707ROJ,0,,29470,,
2947FI1,2947,FI,a S.Isidro - Martinez - V.Adelina,707ROJ,1,,29471,,
2947HI0,2947,HI,a Boulogne - S.Isidro,707ROJ,0,,29470,,
2947HI1,2947,HI,a S.Isidro - Martinez - V.Adelina,707ROJ,1,,29471,,
2947SI0,2947,SI,a Boulogne - S.Isidro,707ROJ,0,,29470,,
2947SI1,2947,SI,a S.Isidro - Martinez - V.Adelina,707ROJ,1,,29471,,
2948DI0,2948,DI,a Boulogne,707R8A,0,,29480,,
2948DI1,2948,DI,a X700 Martinez,707R8A,1,,29481,,
2948FI0,2948,FI,a Boulogne,707R8A,0,,29480,,
2948FI1,2948,FI,a X700 Martinez,707R8A,1,,29481,,
2948HI0,2948,HI,a Boulogne,707R8A,0,,29480,,
2948HI1,2948,HI,a X700 Martinez,707R8A,1,,29481,,
2948SI0,2948,SI,a Boulogne,707R8A,0,,29480,,
2948SI1,2948,SI,a X700 Martinez,707R8A,1,,29481,,
2949DI0,2949,DI,a V.Adelina x700,707R8B,0,,29490,,
2949DI1,2949,DI,a Martinez,707R8B,1,,29491,,
2949FI0,2949,FI,a V.Adelina x700,707R8B,0,,29490,,
2949FI1,2949,FI,a Martinez,707R8B,1,,29491,,
2949HI0,2949,HI,a V.Adelina x700,707R8B,0,,29490,,
2949HI1,2949,HI,a Martinez,707R8B,1,,29491,,
